,year,bid,maxirr_season,crop,irrig_method,yield_pychamp_bu,yield_aquacrop_bu
2764,2020,b77,279.3980921,corn,1,2.02106608,25339.773407068817
2765,2020,b78,279.2799293,corn,1,2.02060264,25339.773407068817
2766,2020,b79,0.0,corn,0,0.0,N/A
2767,2020,b80,279.6861168,corn,1,2.0245374,25339.773407068817
2768,2020,b81,279.2191206,corn,1,2.02271445,25339.773407068817
2769,2020,b82,203.2773288,others,1,0.73169607,N/A
2770,2020,b83,279.39379460000004,corn,1,2.02339696,25339.773407068817
2771,2020,b84,0.0,corn,0,0.0,N/A
2772,2020,b85,279.4045139,corn,1,2.02343882,25339.773407068817
2773,2020,b86,0.0,others,0,0.45489871,N/A
2774,2020,b87,279.2850508,corn,1,2.02062273,25339.773407068817
2775,2020,b88,279.3958271,corn,1,2.0210572,25339.773407068817
2776,2020,b89,279.4132572,corn,1,2.02112554,25339.773407068817
2777,2020,b90,279.4132572,corn,1,2.02112554,25339.773407068817
2778,2020,b91,279.36950379999996,corn,1,2.0233021,25339.773407068817
2779,2020,b92,279.38434,corn,1,2.02336004,25339.773407068817
2780,2020,b93,279.3695195,corn,1,2.02330216,25339.773407068817
2781,2020,b94,279.3930237,corn,1,2.02339395,25339.773407068817
2782,2020,b95,0.0,corn,0,0.0,N/A
2783,2020,b96,279.4009767,corn,1,2.02342501,25339.773407068817
2784,2020,b97,279.58358350000003,corn,1,1.9682683,25339.773407068817
2785,2020,b98,279.5834378,corn,1,1.96826768,25339.773407068817
2786,2020,b99,279.5830714,corn,1,1.96826612,25339.773407068817
2787,2020,b100,279.58302,corn,1,1.9682659,25339.773407068817
2788,2020,b101,279.4132572,corn,1,1.99795177,25339.773407068817
2789,2020,b102,279.4132572,corn,1,1.99795177,25339.773407068817
2790,2020,b103,0.0,others,0,0.43694989,N/A
2791,2020,b104,279.4132572,corn,1,1.99795177,25339.773407068817
2792,2020,b105,279.4132572,corn,1,1.99795177,25339.773407068817
2793,2020,b106,0.0,others,0,0.43694989,N/A
2794,2020,b107,0.0,others,0,0.45445648,N/A
2795,2020,b108,0.0,others,0,0.45445648,N/A
2796,2020,b109,279.5833696,corn,1,1.96826739,25339.773407068817
2797,2020,b110,279.5832044,corn,1,1.96826668,25339.773407068817
2798,2020,b111,279.5827637,corn,1,1.96826481,25339.773407068817
2799,2020,b112,279.5827673,corn,1,1.96826482,25339.773407068817
2800,2020,b113,0.0,corn,0,0.0,N/A
2801,2020,b114,279.4132572,corn,1,1.99795177,25339.773407068817
2802,2020,b115,279.4132572,corn,1,1.99795177,25339.773407068817
2803,2020,b116,279.4132572,corn,1,1.99795177,25339.773407068817
2804,2020,b117,205.968825,others,1,0.72965642,N/A
2805,2020,b118,205.1696118,others,1,0.73341105,N/A
2806,2020,b119,211.3445536,others,1,0.72855305,N/A
2807,2020,b120,279.583161,corn,1,1.9682665,25339.773407068817
2808,2020,b121,279.5828431,corn,1,1.96826515,25339.773407068817
2809,2020,b122,279.5828623,corn,1,1.96826523,25339.773407068817
2810,2020,b123,279.4132572,corn,1,1.99795177,25339.773407068817
2811,2020,b124,0.0,corn,0,0.0,N/A
2812,2020,b125,279.6116713,corn,1,1.99875896,25339.773407068817
2813,2020,b126,279.4132572,corn,1,1.99795177,25339.773407068817
2814,2020,b127,279.4132572,corn,1,1.99795177,25339.773407068817
2815,2020,b128,279.2109951,corn,1,2.028131,25339.773407068817
2816,2020,b129,0.0,others,0,0.42010756,N/A
2817,2020,b130,211.3445536,others,1,0.72855305,N/A
2818,2020,b131,279.5829022,corn,1,1.9682654,25339.773407068817
2819,2020,b132,279.5828943,corn,1,1.96826536,25339.773407068817
2820,2020,b133,279.4132572,corn,1,1.99795177,25339.773407068817
2821,2020,b134,279.4132572,corn,1,1.99795177,25339.773407068817
2822,2020,b135,0.0,others,0,0.43694989,N/A
2823,2020,b136,279.4132572,corn,1,1.99795177,25339.773407068817
2824,2020,b137,279.4132572,corn,1,1.99795177,25339.773407068817
2825,2020,b138,279.2139507,corn,1,2.02814245,25339.773407068817
2826,2020,b139,0.0,corn,0,0.0,N/A
2827,2020,b140,279.5830041,corn,1,1.96826583,25339.773407068817
2828,2020,b141,279.5828898,corn,1,1.96826535,25339.773407068817
2829,2020,b142,279.5829584,corn,1,1.96826564,25339.773407068817
2830,2020,b143,279.5829349,corn,1,1.96826554,25339.773407068817
2831,2020,b144,0.0,corn,0,0.0,N/A
2832,2020,b145,0.0,corn,0,0.0,N/A
2833,2020,b146,279.4132572,corn,1,1.99795177,25339.773407068817
2834,2020,b147,279.612747,corn,1,1.99876333,25339.773407068817
2835,2020,b148,279.68221320000004,corn,1,1.99904569,25339.773407068817
2836,2020,b149,279.4132572,corn,1,1.99795177,25339.773407068817
2837,2020,b150,279.21107010000003,corn,1,2.02813129,25339.773407068817
2838,2020,b151,279.2183173,corn,1,2.02815936,25339.773407068817
2839,2020,b152,279.09691580000003,corn,1,1.96960055,25339.773407068817
2840,2020,b153,279.6478055,corn,1,1.97193668,25339.773407068817
2841,2020,b154,0.0,corn,0,0.0,N/A
2842,2020,b155,279.6470891,corn,1,1.97193365,25339.773407068817
2843,2020,b156,0.0,corn,0,0.0,N/A
2844,2020,b157,279.1989111,corn,1,2.02263543,25339.773407068817
2845,2020,b158,279.19912899999997,corn,1,2.02263628,25339.773407068817
2846,2020,b159,0.0,others,0,0.45135149,N/A
2847,2020,b160,202.5632224,others,1,0.7313122,N/A
2848,2020,b161,279.50843580000003,corn,1,2.05089488,25339.773407068817
2849,2020,b162,279.4132572,corn,1,2.05054091,25339.773407068817
2850,2020,b163,279.64930219999997,corn,1,1.97194302,25339.773407068817
2851,2020,b164,0.0,corn,0,0.0,N/A
2852,2020,b165,279.6478998,corn,1,1.97193708,25339.773407068817
2853,2020,b166,279.1997572,corn,1,2.02263874,25339.773407068817
2854,2020,b167,279.1995933,corn,1,2.0226381,25339.773407068817
2855,2020,b168,279.3787324,corn,1,2.02333814,25339.773407068817
2856,2020,b169,279.3779945,corn,1,2.02333526,25339.773407068817
2857,2020,b170,279.3818499,corn,1,2.02335031,25339.773407068817
2858,2020,b171,0.0,corn,0,0.0,N/A
2859,2020,b172,0.0,corn,0,0.0,N/A
2860,2020,b173,279.4132572,corn,1,2.1044202,25339.773407068817
2861,2020,b174,279.4132572,corn,1,2.05054091,25339.773407068817
2862,2020,b175,0.0,corn,0,0.0,N/A
2863,2020,b176,279.4132572,corn,1,2.05054091,25339.773407068817
2864,2020,b177,279.6487012,corn,1,1.97194048,25339.773407068817
2865,2020,b178,0.0,corn,0,0.0,N/A
2866,2020,b179,279.4132572,corn,1,1.97094301,25339.773407068817
2867,2020,b180,0.0,others,0,0.45135149,N/A
2868,2020,b181,279.2003603,corn,1,2.0226411,25339.773407068817
2869,2020,b182,279.3787945,corn,1,2.02333838,25339.773407068817
2870,2020,b183,279.35412110000004,corn,1,2.02324201,25339.773407068817
2871,2020,b184,0.0,corn,0,0.0,N/A
2872,2020,b185,279.1947941,corn,1,2.02261933,25339.773407068817
2873,2020,b186,279.4132572,corn,1,2.05054091,25339.773407068817
2874,2020,b187,279.4132572,corn,1,2.05054091,25339.773407068817
2875,2020,b188,279.13540720000003,corn,1,2.10349594,25339.773407068817
2876,2020,b189,0.0,others,0,0.49907688,N/A
2877,2020,b190,279.4132572,corn,1,2.05054091,25339.773407068817
2878,2020,b191,279.0959518,corn,1,1.96959645,25339.773407068817
2879,2020,b192,0.0,others,0,0.4219749,N/A
2880,2020,b193,279.6489176,corn,1,1.97194139,25339.773407068817
2881,2020,b194,279.6481721,corn,1,1.97193824,25339.773407068817
2882,2020,b195,0.0,others,0,0.45135149,N/A
2883,2020,b196,279.376379,corn,1,2.02332895,25339.773407068817
2884,2020,b197,279.3788785,corn,1,2.02333871,25339.773407068817
2885,2020,b198,0.0,corn,0,0.0,N/A
2886,2020,b199,279.60476140000003,corn,1,2.02422023,25339.773407068817
2887,2020,b200,279.39013209999996,corn,1,2.02338266,25339.773407068817
2888,2020,b201,279.7358208,corn,1,2.05173956,25339.773407068817
2889,2020,b202,0.0,others,0,0.46693005,N/A
2890,2020,b203,279.1399224,corn,1,2.10351098,25339.773407068817
2891,2020,b204,0.0,others,0,0.49907688,N/A
2892,2020,b205,279.4132572,corn,1,2.1044202,25339.773407068817
2893,2020,b206,279.4132572,corn,1,2.05054091,25339.773407068817
2894,2020,b207,279.4132572,corn,1,2.05054091,25339.773407068817
2895,2020,b208,279.4132572,corn,1,2.05054091,25339.773407068817
2896,2020,b209,0.0,corn,0,0.0,N/A
2897,2020,b210,279.4550726,corn,1,2.04131753,25339.773407068817
2898,2020,b211,0.0,corn,0,0.0,N/A
2899,2020,b212,0.0,others,0,0.46149242,N/A
2900,2020,b213,0.0,others,0,0.48293135,N/A
2901,2020,b214,279.4132572,corn,1,2.07771195,25339.773407068817
2902,2020,b215,279.4132572,corn,1,2.07771195,25339.773407068817
2903,2020,b216,279.4132572,corn,1,2.07771195,25339.773407068817
2904,2020,b217,0.0,corn,0,0.07889554,N/A
2905,2020,b218,195.2417246,others,1,0.73502628,N/A
2906,2020,b219,0.0,others,0,0.48544818,N/A
2907,2020,b220,0.0,others,0,0.48607552,N/A
2908,2020,b221,199.2329192,others,1,0.73753701,N/A
2909,2020,b222,0.0,corn,0,0.09503906,N/A
2910,2020,b223,0.0,corn,0,0.09181503,N/A
2911,2020,b224,279.4132572,corn,1,2.08192376,25339.773407068817
2912,2020,b225,0.0,corn,0,0.0,N/A
2913,2020,b226,0.0,corn,0,0.0,N/A
2914,2020,b227,279.4333944,corn,1,2.04123549,25339.773407068817
2915,2020,b228,279.4132572,corn,1,2.07771195,25339.773407068817
2916,2020,b229,279.4132572,corn,1,2.07771195,25339.773407068817
2917,2020,b230,279.4132572,corn,1,2.07771195,25339.773407068817
2918,2020,b231,0.0,others,0,0.48607552,N/A
2919,2020,b232,279.5204008,corn,1,2.08229799,25339.773407068817
2920,2020,b233,0.0,corn,0,0.09181503,N/A
2921,2020,b234,279.27684849999997,corn,1,2.08144687,25339.773407068817
2922,2020,b235,279.4132572,corn,1,2.07771195,25339.773407068817
2923,2020,b236,0.0,corn,0,0.09181503,N/A
2924,2020,b237,279.2926348,corn,1,2.08150208,25339.773407068817
2925,2020,b238,202.2255872,others,1,0.73354062,N/A
2926,2020,b239,0.0,others,0,0.46149242,N/A
2927,2020,b240,279.4528074,corn,1,2.04130895,25339.773407068817
2928,2020,b241,279.4477837,corn,1,2.04128994,25339.773407068817
2929,2020,b242,195.2223047,others,1,0.73501696,N/A
2930,2020,b243,0.0,others,0,0.48293135,N/A
2931,2020,b244,199.6408376,others,1,0.73771352,N/A
2932,2020,b245,279.4132572,corn,1,2.07771195,25339.773407068817
2933,2020,b246,0.0,others,0,0.48293135,N/A
2934,2020,b247,279.553145,corn,1,2.08241231,25339.773407068817
2935,2020,b248,279.4132572,corn,1,2.08192376,25339.773407068817
2936,2020,b249,0.0,others,0,0.46149242,N/A
2937,2020,b250,0.0,others,0,0.46149242,N/A
2938,2020,b251,279.4678042,corn,1,2.0413657,25339.773407068817
2939,2020,b252,279.4663981,corn,1,2.04136038,25339.773407068817
2940,2020,b253,279.4132572,corn,1,2.07771195,25339.773407068817
2941,2020,b254,195.8571429,others,1,0.73532014,N/A
2942,2020,b255,279.5277999,corn,1,2.07811559,25339.773407068817
2943,2020,b256,0.0,corn,0,0.07889554,N/A
2944,2020,b257,279.4132572,corn,1,2.07771195,25339.773407068817
2945,2020,b258,0.0,others,0,0.48293135,N/A
2946,2020,b259,0.0,others,0,0.48544818,N/A
2947,2020,b260,279.4632874,corn,1,2.04134861,25339.773407068817
2948,2020,b261,0.0,others,0,0.46149242,N/A
2949,2020,b262,0.0,others,0,0.46149242,N/A
2950,2020,b263,279.46694690000004,corn,1,2.04136246,25339.773407068817
2951,2020,b264,279.4132572,corn,1,2.07771195,25339.773407068817
2952,2020,b265,279.4132572,corn,1,2.07771195,25339.773407068817
2953,2020,b266,279.4132572,corn,1,2.07771195,25339.773407068817
2954,2020,b267,279.4132572,corn,1,2.07771195,25339.773407068817
2955,2020,b268,279.4132572,corn,1,2.07771195,25339.773407068817
2956,2020,b269,279.4132572,corn,1,2.07771195,25339.773407068817
2957,2020,b270,279.4032954,corn,1,2.08188895,25339.773407068817
2958,2020,b271,279.3082331,corn,1,2.0812068,25339.773407068817
2959,2020,b272,0.0,others,0,0.4852389,N/A
2960,2020,b273,0.0,others,0,0.4852389,N/A
2961,2020,b274,279.28711119999997,corn,1,2.06475754,25339.773407068817
2962,2020,b275,0.0,corn,0,0.04100009,N/A
2963,2020,b276,0.0,others,0,0.47552224,N/A
2964,2020,b277,279.2863805,corn,1,2.06475489,25339.773407068817
2965,2020,b278,279.6084171,corn,1,2.06591919,25339.773407068817
2966,2020,b279,0.0,others,0,0.47722472,N/A
2967,2020,b280,0.0,others,0,0.4852389,N/A
2968,2020,b281,279.574752,corn,1,2.08213859,25339.773407068817
2969,2020,b282,279.4132572,corn,1,2.0815742,25339.773407068817
2970,2020,b283,0.0,others,0,0.47552224,N/A
2971,2020,b284,0.0,corn,0,0.04100009,N/A
2972,2020,b285,0.0,others,0,0.47552224,N/A
2973,2020,b286,279.3802586,corn,1,2.06509458,25339.773407068817
2974,2020,b287,279.5604592,corn,1,2.06574597,25339.773407068817
2975,2020,b288,279.5598447,corn,1,2.06574375,25339.773407068817
2976,2020,b289,0.0,others,0,0.47722472,N/A
2977,2020,b290,0.0,others,0,0.47722472,N/A
2978,2020,b291,0.0,corn,0,0.09073983,N/A
2979,2020,b292,0.0,corn,0,0.09073983,N/A
2980,2020,b293,0.0,corn,0,0.09073983,N/A
2981,2020,b294,0.0,others,0,0.47552224,N/A
2982,2020,b295,279.5518648,corn,1,2.06571492,25339.773407068817
2983,2020,b296,0.0,others,0,0.47552224,N/A
2984,2020,b297,279.5638284,corn,1,2.06575814,25339.773407068817
2985,2020,b298,279.5631828,corn,1,2.06575581,25339.773407068817
2986,2020,b299,0.0,corn,0,0.09073983,N/A
2987,2020,b300,0.0,others,0,0.4852389,N/A
2988,2020,b301,0.0,corn,0,0.09073983,N/A
2989,2020,b302,0.0,others,0,0.47552224,N/A
2990,2020,b303,279.5671305,corn,1,2.06577007,25339.773407068817
2991,2020,b304,279.5664305,corn,1,2.06576754,25339.773407068817
2992,2020,b305,202.9993658,others,1,0.73734789,N/A
2993,2020,b306,0.0,others,0,0.48440095,N/A
2994,2020,b307,0.0,corn,0,0.08643645,N/A
2995,2020,b308,279.1813753,corn,1,2.07935942,25339.773407068817
2996,2020,b309,279.5584335,corn,1,2.08068228,25339.773407068817
2997,2020,b310,0.0,others,0,0.48440095,N/A
2998,2020,b311,0.0,others,0,0.48440095,N/A
2999,2020,b312,0.0,corn,0,0.08643645,N/A
3000,2020,b313,0.0,others,0,0.47509579,N/A
3001,2020,b314,0.0,others,0,0.47509579,N/A
3002,2020,b315,279.2645464,corn,1,2.07965153,25339.773407068817
3003,2020,b316,0.0,others,0,0.48440095,N/A
3004,2020,b317,0.0,corn,0,0.08643645,N/A
3005,2020,b318,279.2495593,corn,1,2.07959891,25339.773407068817
3006,2020,b319,0.0,others,0,0.47509579,N/A
3007,2020,b320,0.0,others,0,0.47509579,N/A
3008,2020,b321,279.30826920000004,corn,1,2.07980502,25339.773407068817
3009,2020,b322,279.30405759999996,corn,1,2.07979024,25339.773407068817
3010,2020,b323,0.0,others,0,0.48440095,N/A
3011,2020,b324,0.0,others,0,0.48440095,N/A
3012,2020,b325,279.3004481,corn,1,2.06408144,25339.773407068817
3013,2020,b326,279.4132572,corn,1,2.06449014,25339.773407068817
3014,2020,b327,0.0,others,0,0.48440095,N/A
3015,2020,b328,279.4132572,corn,1,2.08017338,25339.773407068817
3016,2020,b329,0.0,others,0,0.48440095,N/A
3017,2020,b330,0.0,others,0,0.48440095,N/A
3018,2020,b331,279.1132283,corn,1,2.06340242,25339.773407068817
3019,2020,b332,279.51643390000004,corn,1,2.06486366,25339.773407068817
3020,2020,b333,0.0,others,0,0.49251423,N/A
3021,2020,b334,0.0,others,0,0.49251423,N/A
3022,2020,b335,0.0,others,0,0.48419126,N/A
3023,2020,b336,279.3339716,corn,1,2.07954417,25339.773407068817
3024,2021,b1,279.4380577,corn,1,2.3066537,N/A
3025,2021,b2,279.4773553,corn,1,2.30668248,N/A
3026,2021,b3,0.0,others,0,0.66092191,N/A
3027,2021,b4,279.4626211,corn,1,2.30667169,N/A
3028,2021,b5,0.0,others,0,0.65489754,N/A
3029,2021,b6,0.0,others,0,0.66092191,N/A
3030,2021,b7,279.418423,corn,1,2.3066393,N/A
3031,2021,b8,0.0,others,0,0.66092191,N/A
3032,2021,b9,279.418423,corn,1,2.3066393,N/A
3033,2021,b10,0.0,others,0,0.65489754,N/A
3034,2021,b11,0.0,others,0,0.65489754,N/A
3035,2021,b12,0.0,corn,0,1.08788277,N/A
3036,2021,b13,279.418423,corn,1,2.3066393,N/A
3037,2021,b14,0.0,others,0,0.66092191,N/A
3038,2021,b15,0.0,others,0,0.65489754,N/A
3039,2021,b16,138.7987823,others,1,0.74833231,N/A
3040,2021,b17,0.0,corn,0,1.40055842,N/A
3041,2021,b18,0.0,others,0,0.70437565,N/A
3042,2021,b19,116.7294176,others,1,0.7488692,N/A
3043,2021,b20,0.0,corn,0,1.28976952,N/A
3044,2021,b21,277.76687330000004,corn,1,2.31509486,N/A
3045,2021,b22,0.0,corn,0,1.40055842,N/A
3046,2021,b23,0.0,corn,0,1.40055842,N/A
3047,2021,b24,0.0,corn,0,1.40055842,N/A
3048,2021,b25,116.7294176,others,1,0.7488692,N/A
3049,2021,b26,0.0,others,0,0.68994672,N/A
3050,2021,b27,277.7243015,corn,1,2.31510822,N/A
3051,2021,b28,277.6938585,corn,1,2.31511775,N/A
3052,2021,b29,277.6624514,corn,1,2.31512755,N/A
3053,2021,b30,277.6295897,corn,1,2.31513777,N/A
3054,2021,b31,279.4184221,corn,1,2.31695339,N/A
3055,2021,b32,279.4184221,corn,1,2.31695339,N/A
3056,2021,b33,0.0,corn,0,1.28976952,N/A
3057,2021,b34,0.0,others,0,0.68994672,N/A
3058,2021,b35,135.5721103,others,1,0.74830034,N/A
3059,2021,b36,135.2264799,others,1,0.74826555,N/A
3060,2021,b37,0.0,others,0,0.65848708,N/A
3061,2021,b38,0.0,others,0,0.65848708,N/A
3062,2021,b39,136.6234477,others,1,0.74840007,N/A
3063,2021,b40,0.0,others,0,0.65848708,N/A
3064,2021,b41,0.0,corn,0,1.28976952,N/A
3065,2021,b42,0.0,others,0,0.68994672,N/A
3066,2021,b43,116.0004359,others,1,0.74885254,N/A
3067,2021,b44,0.0,corn,0,1.28976952,N/A
3068,2021,b45,0.0,others,0,0.65848708,N/A
3069,2021,b46,0.0,corn,0,1.07185076,N/A
3070,2021,b47,0.0,others,0,0.65848708,N/A
3071,2021,b48,0.0,others,0,0.65848708,N/A
3072,2021,b49,136.0646605,others,1,0.74834821,N/A
3073,2021,b50,0.0,corn,0,1.07185076,N/A
3074,2021,b51,0.0,others,0,0.62467329,N/A
3075,2021,b52,0.0,others,0,0.62467329,N/A
3076,2021,b53,0.0,corn,0,1.29924333,N/A
3077,2021,b54,0.0,others,0,0.69122637,N/A
3078,2021,b55,279.1238992,corn,1,2.3169884,N/A
3079,2021,b56,0.0,corn,0,1.29924333,N/A
3080,2021,b57,279.4184228,corn,1,2.31365519,N/A
3081,2021,b58,0.0,corn,0,1.18342845,N/A
3082,2021,b59,0.0,others,0,0.67505464,N/A
3083,2021,b60,279.4184228,corn,1,2.31365519,N/A
3084,2021,b61,125.4558149,others,1,0.74863627,N/A
3085,2021,b62,279.4184228,corn,1,2.31365519,N/A
3086,2021,b63,0.0,others,0,0.65402063,N/A
3087,2021,b64,0.0,corn,0,1.29924333,N/A
3088,2021,b65,0.0,others,0,0.69122637,N/A
3089,2021,b66,0.0,others,0,0.69122637,N/A
3090,2021,b67,0.0,corn,0,1.29924333,N/A
3091,2021,b68,279.4184228,corn,1,2.31365519,N/A
3092,2021,b69,0.0,corn,0,1.18342845,N/A
3093,2021,b70,0.0,others,0,0.67505464,N/A
3094,2021,b71,124.900433,others,1,0.74859873,N/A
3095,2021,b72,279.4184228,corn,1,2.31365519,N/A
3096,2021,b73,279.4184228,corn,1,2.31365519,N/A
3097,2021,b74,0.0,others,0,0.65402063,N/A
3098,2021,b75,0.0,others,0,0.65402063,N/A
3099,2021,b76,279.4184217,corn,1,2.31699369,N/A
3100,2021,b77,279.5463243,corn,1,2.31699528,N/A
3101,2021,b78,279.5386166,corn,1,2.3169952,N/A
3102,2021,b79,279.64879740000003,corn,1,2.31699625,N/A
3103,2021,b80,0.0,corn,0,1.18342845,N/A
3104,2021,b81,279.4184228,corn,1,2.31365519,N/A
3105,2021,b82,279.4184228,corn,1,2.31365519,N/A
3106,2021,b83,279.4184228,corn,1,2.31365519,N/A
3107,2021,b84,0.0,corn,0,1.18342845,N/A
3108,2021,b85,279.4184228,corn,1,2.31365519,N/A
3109,2021,b86,0.0,others,0,0.65402063,N/A
3110,2021,b87,279.4184297,corn,1,2.31699369,N/A
3111,2021,b88,279.5354115,corn,1,2.31699516,N/A
3112,2021,b89,0.0,corn,0,1.29924333,N/A
3113,2021,b90,279.52128949999997,corn,1,2.316995,N/A
3114,2021,b91,279.4184228,corn,1,2.31365519,N/A
3115,2021,b92,279.4184228,corn,1,2.31365519,N/A
3116,2021,b93,124.3903727,others,1,0.74856199,N/A
3117,2021,b94,279.4184228,corn,1,2.31365519,N/A
3118,2021,b95,279.4184228,corn,1,2.31365519,N/A
3119,2021,b96,279.4184228,corn,1,2.31365519,N/A
3120,2021,b97,279.418423,corn,1,2.30383044,N/A
3121,2021,b98,279.418423,corn,1,2.30383044,N/A
3122,2021,b99,279.418423,corn,1,2.30383044,N/A
3123,2021,b100,279.418423,corn,1,2.30383044,N/A
3124,2021,b101,279.418423,corn,1,2.30324519,N/A
3125,2021,b102,279.418423,corn,1,2.30324519,N/A
3126,2021,b103,133.1741284,others,1,0.74774248,N/A
3127,2021,b104,279.418423,corn,1,2.30324519,N/A
3128,2021,b105,279.418423,corn,1,2.30324519,N/A
3129,2021,b106,0.0,others,0,0.65564594,N/A
3130,2021,b107,0.0,others,0,0.65799613,N/A
3131,2021,b108,0.0,others,0,0.65799613,N/A
3132,2021,b109,279.418423,corn,1,2.30383044,N/A
3133,2021,b110,279.418423,corn,1,2.30383044,N/A
3134,2021,b111,279.418423,corn,1,2.30383044,N/A
3135,2021,b112,279.418423,corn,1,2.30383044,N/A
3136,2021,b113,0.0,corn,0,1.05328554,N/A
3137,2021,b114,279.418423,corn,1,2.30324519,N/A
3138,2021,b115,279.418423,corn,1,2.30324519,N/A
3139,2021,b116,279.418423,corn,1,2.30324519,N/A
3140,2021,b117,279.418423,corn,1,2.30324519,N/A
3141,2021,b118,0.0,others,0,0.65799613,N/A
3142,2021,b119,279.418423,corn,1,2.30383044,N/A
3143,2021,b120,279.418423,corn,1,2.30383044,N/A
3144,2021,b121,279.418423,corn,1,2.30383044,N/A
3145,2021,b122,279.418423,corn,1,2.30383044,N/A
3146,2021,b123,279.4690347,corn,1,2.30328793,N/A
3147,2021,b124,0.0,corn,0,1.05328554,N/A
3148,2021,b125,279.418423,corn,1,2.30324519,N/A
3149,2021,b126,279.418423,corn,1,2.30324519,N/A
3150,2021,b127,0.0,corn,0,1.05328554,N/A
3151,2021,b128,279.54717039999997,corn,1,2.30490637,N/A
3152,2021,b129,0.0,others,0,0.65651529,N/A
3153,2021,b130,279.418423,corn,1,2.30383044,N/A
3154,2021,b131,279.418423,corn,1,2.30383044,N/A
3155,2021,b132,279.418423,corn,1,2.30383044,N/A
3156,2021,b133,279.418423,corn,1,2.30324519,N/A
3157,2021,b134,0.0,corn,0,1.05328554,N/A
3158,2021,b135,0.0,others,0,0.65564594,N/A
3159,2021,b136,279.418423,corn,1,2.30324519,N/A
3160,2021,b137,279.418423,corn,1,2.30324519,N/A
3161,2021,b138,279.418423,corn,1,2.30480413,N/A
3162,2021,b139,0.0,corn,0,1.0686319,N/A
3163,2021,b140,279.418423,corn,1,2.30383044,N/A
3164,2021,b141,279.418423,corn,1,2.30383044,N/A
3165,2021,b142,279.418423,corn,1,2.30383044,N/A
3166,2021,b143,279.418423,corn,1,2.30383044,N/A
3167,2021,b144,279.418423,corn,1,2.30324519,N/A
3168,2021,b145,279.4063418,corn,1,2.30323498,N/A
3169,2021,b146,279.418423,corn,1,2.30324519,N/A
3170,2021,b147,279.418423,corn,1,2.30324519,N/A
3171,2021,b148,279.418423,corn,1,2.30324519,N/A
3172,2021,b149,133.3728857,others,1,0.74776979,N/A
3173,2021,b150,279.5465932,corn,1,2.30490591,N/A
3174,2021,b151,279.418423,corn,1,2.30480413,N/A
3175,2021,b152,279.3063928,corn,1,2.27877366,N/A
3176,2021,b153,279.4184231,corn,1,2.27893135,N/A
3177,2021,b154,279.4184231,corn,1,2.27893135,N/A
3178,2021,b155,279.4184231,corn,1,2.27893135,N/A
3179,2021,b156,279.6748963,corn,1,2.27333507,N/A
3180,2021,b157,0.0,corn,0,0.83649524,N/A
3181,2021,b158,279.7068152,corn,1,2.27338313,N/A
3182,2021,b159,0.0,others,0,0.62090959,N/A
3183,2021,b160,0.0,others,0,0.62090959,N/A
3184,2021,b161,279.6710655,corn,1,2.29528553,N/A
3185,2021,b162,279.4184231,corn,1,2.29501641,N/A
3186,2021,b163,279.5903736,corn,1,2.27917275,N/A
3187,2021,b164,0.0,corn,0,0.87223042,N/A
3188,2021,b165,279.4184231,corn,1,2.27893135,N/A
3189,2021,b166,279.7001321,corn,1,2.27337307,N/A
3190,2021,b167,279.70187630000004,corn,1,2.27337569,N/A
3191,2021,b168,279.3272804,corn,1,2.27281002,N/A
3192,2021,b169,0.0,corn,0,0.83649524,N/A
3193,2021,b170,279.2937313,corn,1,2.27275918,N/A
3194,2021,b171,0.0,corn,0,0.98265051,N/A
3195,2021,b172,0.0,corn,0,0.98265051,N/A
3196,2021,b173,279.2913968,corn,1,2.28636432,N/A
3197,2021,b174,0.0,corn,0,0.98265051,N/A
3198,2021,b175,0.0,corn,0,0.98265051,N/A
3199,2021,b176,279.4184231,corn,1,2.29501641,N/A
3200,2021,b177,279.6095588,corn,1,2.27919964,N/A
3201,2021,b178,279.4184231,corn,1,2.27893135,N/A
3202,2021,b179,279.4184231,corn,1,2.27893135,N/A
3203,2021,b180,0.0,others,0,0.62090959,N/A
3204,2021,b181,149.1223345,others,1,0.74599906,N/A
3205,2021,b182,0.0,corn,0,0.83649524,N/A
3206,2021,b183,0.0,corn,0,0.83649524,N/A
3207,2021,b184,0.0,corn,0,0.83649524,N/A
3208,2021,b185,279.495593,corn,1,2.27306464,N/A
3209,2021,b186,0.0,corn,0,0.98265051,N/A
3210,2021,b187,279.6629165,corn,1,2.29527688,N/A
3211,2021,b188,279.4184231,corn,1,2.28652434,N/A
3212,2021,b189,0.0,others,0,0.63480273,N/A
3213,2021,b190,279.4184231,corn,1,2.29501641,N/A
3214,2021,b191,0.0,corn,0,0.87223042,N/A
3215,2021,b192,0.0,others,0,0.62681911,N/A
3216,2021,b193,279.6026501,corn,1,2.27918996,N/A
3217,2021,b194,0.0,corn,0,0.87223042,N/A
3218,2021,b195,0.0,others,0,0.62090959,N/A
3219,2021,b196,279.35262819999997,corn,1,2.27284841,N/A
3220,2021,b197,279.3257063,corn,1,2.27280763,N/A
3221,2021,b198,0.0,corn,0,0.83649524,N/A
3222,2021,b199,279.6998328,corn,1,2.27337262,N/A
3223,2021,b200,279.706178,corn,1,2.27338217,N/A
3224,2021,b201,141.1625106,others,1,0.74765636,N/A
3225,2021,b202,0.0,others,0,0.64463308,N/A
